PO_Number,Ref_WorkOrderID,ProductID,SupplierName,ProcessName,DispatchDate,InputWeight_kg,OutputWeight_kg,SupplierScope1_kgCO2e,SupplierScope2_kgCO2e,ProcessingFee_NTD
PO-2024-EXT-00198,WO-2024-M10-00099,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-09,856,860.71,611.62,2168.47,4117
PO-2024-EXT-00199,WO-2024-CS-00100,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-09,13609.4,13541.35,13495.31,27399.57,135957
PO-2024-EXT-00204,WO-2024-M12-00102,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-09,2581.2,2595.4,1808.73,6055.33,24934
PO-2024-EXT-00221,WO-2024-M10-00111,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-09,379.9,378,423.02,941.56,1211
PO-2024-EXT-00224,WO-2024-M12-00112,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-09,686.5,689.31,538.35,1908.7,4338
PO-2024-EXT-00230,WO-2024-M12-00115,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-09,720,721.8,543.66,1397.98,6163
PO-2024-EXT-00232,WO-2024-M10-00116,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-09,387.5,390.25,378.66,842.82,3491
PO-2024-EXT-00234,WO-2024-CS-00117,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-09,10479.5,10509.89,7860.35,21252.05,82368
PO-2024-EXT-00239,WO-2024-M12-00120,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-09,3147.9,3132.16,2780.73,9309.41,13063
PO-2024-EXT-00247,WO-2024-M10-00124,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-09,414,411.93,236.16,888.41,2678
PO-2024-EXT-00250,WO-2024-M12-00125,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-09,2444,2450.35,2449.37,4754.66,10631
PO-2024-EXT-00252,WO-2024-M10-00126,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-01-09,439.6,441.09,481.67,894.53,1358
PO-2024-EXT-00266,WO-2024-M12-00133,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-09,1657,1664.13,1332.97,3110.26,10571
PO-2024-EXT-00271,WO-2024-M10-00136,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-09,426.3,424.17,505.18,1178.77,3060
PO-2024-EXT-00277,WO-2024-CS-00139,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-09,8334.4,8292.73,10037.52,19484.6,46005
PO-2024-EXT-00285,WO-2024-M10-00143,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-09,735.2,731.52,579.14,2178.69,6285
PO-2024-EXT-00104,WO-2024-M10-00052,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-10,585.3,588.75,402.18,1087.36,2891
PO-2024-EXT-00109,WO-2024-CS-00055,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-01-10,3621.7,3603.59,4566.47,9703.75,33102
PO-2024-EXT-00114,WO-2024-CS-00057,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-10,11123.8,11182.76,14372.08,25550.37,60847
PO-2024-EXT-00135,WO-2024-M12-00068,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-10,1838.4,1829.21,1972.62,4191.82,10423
PO-2024-EXT-00137,WO-2024-M10-00069,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-10,713.4,709.83,442.44,1481.2,6898
PO-2024-EXT-00149,WO-2024-M12-00075,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-01-10,2256.8,2245.52,2809.59,5453.92,12051
PO-2024-EXT-00162,WO-2024-CS-00081,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-10,11376,11449.94,9416.43,20009.92,41067
PO-2024-EXT-00163,WO-2024-M10-00082,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-10,650.5,647.25,654.76,1164.01,2380
PO-2024-EXT-00165,WO-2024-CS-00083,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-10,13211.6,13145.54,12422.54,23070.42,108731
PO-2024-EXT-00167,WO-2024-CS-00084,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-10,12985.7,12920.77,10465.82,28296.49,117780
PO-2024-EXT-00168,WO-2024-CS-00084,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-10,12985.7,13064.91,15928.74,33848.57,76096
PO-2024-EXT-00179,WO-2024-CS-00090,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-01-10,6537.4,6504.71,5192.06,14777.4,23207
PO-2024-EXT-00187,WO-2024-M10-00094,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-10,407.2,405.16,367.16,1229.17,3363
PO-2024-EXT-00188,WO-2024-M10-00094,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-10,407.2,409.68,296.12,842.79,3791
PO-2024-EXT-00197,WO-2024-M10-00099,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-10,856,851.72,983.22,1537.87,4528
PO-2024-EXT-00203,WO-2024-M12-00102,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-10,2581.2,2568.29,3139.48,6671.39,10866
PO-2024-EXT-00207,WO-2024-M12-00104,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-01-10,1082.4,1076.99,1011.29,2359.69,7338
PO-2024-EXT-00208,WO-2024-M12-00104,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-10,1082.4,1088.89,988.5,1918.84,7057
PO-2024-EXT-00209,WO-2024-M10-00105,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-10,682.1,678.69,405.85,1623.43,5081
PO-2024-EXT-00214,WO-2024-M10-00107,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-10,529.1,532.54,551.82,1120.36,1703
PO-2024-EXT-00215,WO-2024-M12-00108,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-10,1203,1196.98,1050.11,2337.34,9840
PO-2024-EXT-00216,WO-2024-M12-00108,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-10,1203,1205.41,1040.99,2020.75,4390
PO-2024-EXT-00228,WO-2024-M12-00114,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-10,1482.9,1485.87,1893,3515.57,13034
PO-2024-EXT-00243,WO-2024-M12-00122,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-10,3303.4,3286.88,3644.5,7399.42,20976
PO-2024-EXT-00249,WO-2024-M12-00125,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-10,2444,2431.78,2624.13,5327.79,24097
PO-2024-EXT-00254,WO-2024-CS-00127,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-10,7223.1,7274.38,8118.21,18069.56,53595
PO-2024-EXT-00255,WO-2024-M10-00128,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-10,852.4,848.14,763.33,2417.2,7441
PO-2024-EXT-00258,WO-2024-CS-00129,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-10,3585.1,3605.89,3165.25,11222.25,24880
PO-2024-EXT-00259,WO-2024-CS-00130,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-10,7449.3,7412.05,6134.95,13655.22,52815
PO-2024-EXT-00260,WO-2024-CS-00130,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-10,7449.3,7464.2,7980.72,16203.29,53113
PO-2024-EXT-00263,WO-2024-CS-00132,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-10,14134.3,14063.63,12404.12,23036.23,80848
PO-2024-EXT-00267,WO-2024-M12-00134,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-10,727,723.37,525.6,1977.26,5045
PO-2024-EXT-00269,WO-2024-M10-00135,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-10,266.6,265.27,208.5,486.51,1970
PO-2024-EXT-00274,WO-2024-M10-00137,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-10,826,831.78,642.8,1652.91,3436
PO-2024-EXT-00280,WO-2024-CS-00140,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-10,11565.7,11615.43,10658.32,23723.35,82232
PO-2024-EXT-00282,WO-2024-M10-00141,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-10,318.9,320.11,459.81,817.43,1881
PO-2024-EXT-00302,WO-2024-M12-00151,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-10,2936.9,2952.47,3743.73,5615.6,18003
PO-2024-EXT-00306,WO-2024-CS-00153,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-10,4144.3,4177.04,3438.54,8841.96,29092
PO-2024-EXT-00308,WO-2024-M10-00154,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-10,188,188.6,187.18,561.56,827
PO-2024-EXT-00315,WO-2024-M10-00158,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-10,839.5,835.3,734.39,1888.45,7798
PO-2024-EXT-00317,WO-2024-M10-00159,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-10,180,179.1,176.56,392.98,1186
PO-2024-EXT-00327,WO-2024-CS-00164,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-10,3417.5,3400.41,2951.56,6569.59,26314
PO-2024-EXT-00329,WO-2024-M12-00165,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-10,2835.9,2821.72,2041.8,5520.41,22885
PO-2024-EXT-00330,WO-2024-M12-00165,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-10,2835.9,2849.8,2330,5991.42,13555
PO-2024-EXT-00130,WO-2024-M12-00065,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-11,3244.7,3258.65,3380.52,9621.49,18462
PO-2024-EXT-00131,WO-2024-M12-00066,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-11,1027.5,1022.36,717.49,2543.84,9720
PO-2024-EXT-00136,WO-2024-M12-00068,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-11,1838.4,1852,1324.18,3972.54,13181
PO-2024-EXT-00140,WO-2024-M10-00070,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-11,384,386.65,445.42,668.13,3325
PO-2024-EXT-00144,WO-2024-M12-00072,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-11,2484,2497.17,1618.17,6472.66,16220
PO-2024-EXT-00145,WO-2024-CS-00073,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-11,9191.5,9145.54,7627.38,17797.22,56619
PO-2024-EXT-00155,WO-2024-M12-00078,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-11,2125.4,2114.77,2502.2,4857.2,8225
PO-2024-EXT-00159,WO-2024-M10-00080,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-11,565.8,562.97,516.24,958.74,3332
PO-2024-EXT-00175,WO-2024-M12-00088,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-11,1549,1541.25,2040.62,3060.92,6893
PO-2024-EXT-00180,WO-2024-CS-00090,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-11,6537.4,6575.97,4651.84,12577.2,25953
PO-2024-EXT-00181,WO-2024-M12-00091,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-11,2268.8,2257.46,2389.29,4247.64,19693
PO-2024-EXT-00185,WO-2024-M12-00093,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-01-11,1170.1,1164.25,1150.51,3110.64,9407
PO-2024-EXT-00194,WO-2024-M10-00097,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-11,887.6,893.19,628.36,2363.83,6053
PO-2024-EXT-00200,WO-2024-CS-00100,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-11,13609.4,13654.31,11039.51,41529.58,65597
PO-2024-EXT-00213,WO-2024-M10-00107,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-11,529.1,526.45,431.17,1227.15,3735
PO-2024-EXT-00223,WO-2024-M12-00112,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-01-11,686.5,683.07,797.83,1695.38,4475
PO-2024-EXT-00238,WO-2024-CS-00119,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-11,12644.1,12685.83,12218.99,25965.36,120498
PO-2024-EXT-00241,WO-2024-CS-00121,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-11,10632.6,10579.44,9764.82,27792.19,80807
PO-2024-EXT-00244,WO-2024-M12-00122,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-11,3303.4,3322.56,3083.33,6552.09,31514
PO-2024-EXT-00246,WO-2024-M10-00123,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-11,290.6,292.58,293.87,654.09,2865
PO-2024-EXT-00248,WO-2024-M10-00124,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-11,414,415.32,313.98,994.28,3692
PO-2024-EXT-00257,WO-2024-CS-00129,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-01-11,3585.1,3567.17,4595.23,7497.48,25848
PO-2024-EXT-00273,WO-2024-M10-00137,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-11,826,821.87,723.25,2564.23,7615
PO-2024-EXT-00283,WO-2024-M12-00142,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-11,2395.8,2383.82,1802.17,4872.53,22089
PO-2024-EXT-00288,WO-2024-M10-00144,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-11,314,314.85,272.88,737.79,2775
PO-2024-EXT-00290,WO-2024-CS-00145,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-11,7923.7,7964.11,8155.25,17329.9,48413
PO-2024-EXT-00295,WO-2024-M12-00148,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-11,1588.6,1580.66,1088.28,2942.4,7085
PO-2024-EXT-00299,WO-2024-CS-00150,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-01-11,10191.4,10140.44,13564.87,21216.84,83569
PO-2024-EXT-00300,WO-2024-CS-00150,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-11,10191.4,10261.72,8835.34,20615.8,52689
PO-2024-EXT-00305,WO-2024-CS-00153,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-11,4144.3,4123.58,4502.95,7043.07,12474
PO-2024-EXT-00323,WO-2024-M10-00162,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-11,802.9,798.89,790.42,1534.35,6607
PO-2024-EXT-00326,WO-2024-M12-00163,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-11,1746.7,1750.89,1352.03,3848.11,10410
PO-2024-EXT-00328,WO-2024-CS-00164,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-11,3417.5,3442.79,5088.78,7959.39,10799
PO-2024-EXT-00340,WO-2024-M10-00170,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-11,428.2,431.54,422.95,1143.54,2072
PO-2024-EXT-00341,WO-2024-M12-00171,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-11,3060.7,3045.4,3064.28,8721.42,26046
PO-2024-EXT-00346,WO-2024-M12-00173,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-11,2480.6,2486.8,2873.75,5108.88,13345
PO-2024-EXT-00350,WO-2024-M10-00175,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-01-11,389.4,392.05,372.61,1179.91,3570
PO-2024-EXT-00351,WO-2024-CS-00176,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-11,10632.9,10579.74,8053.3,28552.6,59969
PO-2024-EXT-00354,WO-2024-CS-00177,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-11,13217.9,13290.6,14712.69,34329.62,111162
PO-2024-EXT-00358,WO-2024-M10-00179,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-11,885.7,890.57,974.64,1732.69,4029
PO-2024-EXT-00360,WO-2024-M12-00180,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-11,3175.2,3195.84,3739.13,5848.39,16161
PO-2024-EXT-00368,WO-2024-M10-00184,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-11,375.1,378.06,329.37,1167.75,2528
PO-2024-EXT-00370,WO-2024-M10-00185,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-11,578.6,582.07,474.27,1784.16,5716
PO-2024-EXT-00172,WO-2024-M10-00086,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-12,553.9,556.89,403.46,1350.74,3389
PO-2024-EXT-00173,WO-2024-CS-00087,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-12,3648.5,3630.26,3004.04,9012.12,13681
PO-2024-EXT-00178,WO-2024-M12-00089,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-12,1458,1465.87,1013.79,2885.42,14302
PO-2024-EXT-00182,WO-2024-M12-00091,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-12,2268.8,2278.78,3600.47,5400.71,8008
PO-2024-EXT-00190,WO-2024-M10-00095,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-12,453.9,456.49,280.88,1056.64,3889
PO-2024-EXT-00195,WO-2024-M10-00098,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-12,829.5,825.35,514.44,1722.26,7930
PO-2024-EXT-00196,WO-2024-M10-00098,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-01-12,829.5,835.89,713.26,2387.89,5748
PO-2024-EXT-00202,WO-2024-M12-00101,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-12,1120.5,1125.21,1136.23,2205.64,7260
PO-2024-EXT-00206,WO-2024-CS-00103,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-12,3982.4,4005.1,4948.3,9189.7,35403
PO-2024-EXT-00211,WO-2024-M12-00106,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-12,1672.6,1664.24,1290.78,3319.16,13916
PO-2024-EXT-00212,WO-2024-M12-00106,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-12,1672.6,1681.97,1285.7,3306.08,5653
PO-2024-EXT-00218,WO-2024-M12-00109,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-12,2859,2881.59,2427.45,6908.9,10206
PO-2024-EXT-00226,WO-2024-CS-00113,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-12,11941.2,11986.58,13174.45,32254.69,57914
PO-2024-EXT-00227,WO-2024-M12-00114,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-12,1482.9,1475.49,1774.72,3950.18,8081
PO-2024-EXT-00231,WO-2024-M10-00116,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-12,387.5,385.56,296.03,1049.57,3146
PO-2024-EXT-00236,WO-2024-CS-00118,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-12,6163.2,6206.96,5360.33,10405.35,24467
PO-2024-EXT-00245,WO-2024-M10-00123,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-12,290.6,289.15,301.17,670.37,2856
PO-2024-EXT-00251,WO-2024-M10-00126,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-12,439.6,437.4,246.17,926.06,4303
PO-2024-EXT-00265,WO-2024-M12-00133,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-12,1657,1648.71,1139.58,3608.7,9229
PO-2024-EXT-00268,WO-2024-M12-00134,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-12,727,732.02,724.26,1405.92,6295
PO-2024-EXT-00275,WO-2024-M10-00138,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-12,399.8,397.8,591.09,924.53,1647
PO-2024-EXT-00284,WO-2024-M12-00142,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-01-12,2395.8,2406.58,3337.93,5446.09,8936
PO-2024-EXT-00286,WO-2024-M10-00143,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-12,735.2,737.26,805.31,1635.02,4558
PO-2024-EXT-00287,WO-2024-M10-00144,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-12,314,312.43,287.56,818.44,1281
PO-2024-EXT-00294,WO-2024-CS-00147,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-12,4457.9,4493.56,5923.41,9264.82,36777
PO-2024-EXT-00301,WO-2024-M12-00151,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-01-12,2936.9,2922.22,3852.07,6025.03,13039
PO-2024-EXT-00304,WO-2024-M12-00152,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-12,2144.6,2152.96,2126.91,3621.49,12374
PO-2024-EXT-00313,WO-2024-M10-00157,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-01-12,677.7,674.31,727.64,1477.35,4472
PO-2024-EXT-00314,WO-2024-M10-00157,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-12,677.7,681.43,709.77,1579.83,6668
PO-2024-EXT-00316,WO-2024-M10-00158,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-01-12,839.5,843.19,625.31,1980.15,5784
PO-2024-EXT-00319,WO-2024-M12-00160,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-01-12,1231.5,1225.34,1707.15,3034.92,8706
PO-2024-EXT-00336,WO-2024-M10-00168,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-01-12,343.6,345.39,330.53,771.26,1271
PO-2024-EXT-00347,WO-2024-CS-00174,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-01-12,2971.1,2956.24,4035.27,6311.57,15717
PO-2024-EXT-00352,WO-2024-CS-00176,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-12,10632.9,10690.32,9728.19,18066.64,57205
PO-2024-EXT-00369,WO-2024-M10-00185,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-12,578.6,575.71,471.51,1773.76,4171
PO-2024-EXT-00371,WO-2024-CS-00186,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-12,8561.7,8518.89,8259.92,17552.32,70120
PO-2024-EXT-00382,WO-2024-M12-00191,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-01-12,2974.6,2989.18,3018.47,8161.06,28615
PO-2024-EXT-00388,WO-2024-CS-00194,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-12,11720.7,11771.1,11640.44,28499.01,114628
PO-2024-EXT-00389,WO-2024-M10-00195,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-01-12,583.3,580.38,741.44,1376.95,1843
PO-2024-EXT-00403,WO-2024-M10-00202,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-01-12,800.7,796.7,580,2319.99,4571
PO-2024-EXT-00407,WO-2024-M12-00204,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-01-12,1075.2,1069.82,1342.2,2605.44,5988
PO-2024-EXT-00412,WO-2024-CS-00206,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-01-12,9845.8,9867.46,7207.2,25552.77,67739
PO-2024-EXT-00219,WO-2024-CS-00110,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-13,5229.6,5203.45,7513.78,12259.33,25781
PO-2024-EXT-00220,WO-2024-CS-00110,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-01-13,5229.6,5259.41,5853.72,13658.69,49628
PO-2024-EXT-00222,WO-2024-M10-00111,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-01-13,379.9,382.67,496.97,777.32,1679
PO-2024-EXT-00225,WO-2024-CS-00113,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-01-13,11941.2,11881.49,14222.15,33185,78573
PO-2024-EXT-00235,WO-2024-CS-00118,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-01-13,6163.2,6132.38,6932.04,12323.63,44559
PO-2024-EXT-00240,WO-2024-M12-00120,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-01-13,3147.9,3154.83,3508.49,7123.29,26568
PO-2024-EXT-00242,WO-2024-CS-00121,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-01-13,10632.6,10683.64,8207.17,27476.19,77936
